,Gender,Customer Type,Type of Travel,Class,satisfaction,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes
567,1,0,1,1,1,50,2335,4,4,3,0
568,0,0,1,1,1,48,1851,4,4,4,0
569,0,0,1,1,1,50,3960,5,4,5,0
570,0,1,1,2,0,20,1269,3,3,3,0
571,1,1,1,2,0,36,965,3,1,3,4
572,0,1,0,2,0,10,192,2,4,2,3
573,0,0,0,2,0,64,1728,1,3,1,18
574,0,0,0,2,0,58,541,1,4,1,4
575,1,0,1,1,1,55,1440,5,5,3,0
576,1,0,0,0,0,64,213,5,5,5,0
577,0,0,1,1,1,52,3496,5,5,3,0
578,0,0,0,2,0,10,325,1,4,1,13
579,0,1,1,2,0,7,491,5,3,5,22
580,1,0,1,1,1,43,253,5,5,5,0
581,1,0,1,2,1,42,1010,5,5,2,0
582,1,0,1,1,1,16,2899,3,5,4,220
583,0,0,1,1,1,51,2093,4,4,3,0
584,0,0,1,1,0,35,2295,1,1,2,18
585,0,0,0,2,0,47,1749,5,5,5,0
586,1,1,1,1,0,35,668,5,5,5,0
587,1,0,1,0,0,13,1384,3,3,4,141
588,0,0,1,2,1,24,326,3,3,3,1
589,0,0,1,1,1,34,2627,5,5,4,0
590,0,0,1,1,1,51,1644,5,5,5,9
591,0,1,1,2,0,39,813,2,3,2,0
592,1,1,1,1,0,35,200,2,5,2,0
593,1,0,1,1,1,48,304,5,5,3,33
594,0,0,1,2,1,44,373,5,2,5,0
595,1,0,0,2,0,66,1097,3,3,2,0
596,0,0,0,2,0,26,472,3,3,3,18
597,1,0,0,2,0,65,745,3,1,5,0
598,1,1,1,2,0,20,1394,3,4,4,0
599,0,0,0,2,0,30,607,3,4,3,55
600,0,0,1,0,1,40,67,4,1,4,0
601,0,0,0,2,0,45,1294,2,4,2,11
602,0,0,0,0,0,58,1208,2,4,2,0
603,0,1,1,2,0,37,107,3,4,4,232
604,1,1,1,1,0,37,235,4,5,4,0
605,0,0,0,2,1,25,1009,5,5,5,0
606,1,1,1,2,0,26,1303,3,3,3,0
607,1,0,1,1,1,27,628,4,4,4,46
608,0,0,0,2,1,52,1517,3,5,3,0
609,0,0,1,1,1,26,2836,5,4,5,0
610,0,0,1,1,1,58,1034,3,5,5,170
611,0,0,1,1,0,50,2350,3,3,1,0
612,1,1,1,2,0,11,529,4,4,4,15
613,0,1,1,1,1,25,483,5,5,5,0
614,0,1,1,2,0,22,480,3,4,3,17
615,0,0,0,2,1,43,2588,3,5,5,0
616,1,0,1,1,1,41,3396,5,5,4,0
617,1,1,1,1,0,40,384,2,4,2,0
618,1,0,1,1,0,20,1788,1,3,1,25
619,0,0,1,1,1,43,1506,4,4,5,173
620,1,0,1,0,1,50,427,4,4,1,38
621,1,1,1,2,0,24,1042,1,3,1,0
622,0,1,1,1,0,32,157,2,4,2,0
623,0,0,1,1,1,47,3349,4,4,3,0
624,1,1,1,2,0,28,160,1,3,1,52
625,1,0,1,1,1,23,1400,4,5,4,0
626,0,0,1,1,1,38,2027,4,4,1,124
627,0,0,1,1,1,53,1741,4,4,3,0
628,0,0,1,1,1,52,3092,4,4,3,7
629,1,1,1,1,1,20,386,4,5,4,0
630,1,0,1,1,1,43,2585,5,5,5,0
631,1,0,1,1,1,40,304,1,1,4,0
632,0,0,1,1,1,43,2835,4,4,4,0
633,0,0,0,2,0,34,859,4,4,4,0
634,1,0,1,1,0,37,3969,4,1,3,27
635,1,0,1,1,0,61,2402,4,4,2,0
636,1,0,0,2,1,29,925,1,3,1,0
637,1,1,1,1,1,41,369,3,5,3,0
638,1,0,0,0,0,28,867,5,5,5,30
639,1,0,1,2,0,58,515,2,2,2,5
640,0,0,1,2,0,50,964,1,4,1,93
641,0,0,1,1,1,46,762,4,4,3,0
642,1,0,1,1,1,28,1620,5,5,5,0
643,0,0,0,2,1,61,731,1,5,1,0
644,1,0,1,2,0,27,1744,3,2,3,0
645,1,0,0,2,0,43,109,3,5,2,0
646,0,0,0,2,0,34,2457,4,4,2,0
647,0,0,0,2,0,56,2615,3,5,5,0
648,0,0,0,2,0,69,783,2,5,2,112
649,0,0,0,0,0,62,483,1,5,1,12
650,0,0,1,1,1,30,2253,5,3,5,40
651,0,1,1,2,1,25,1264,2,3,2,3
652,0,0,1,1,1,53,2248,3,3,3,0
653,0,0,1,1,1,46,480,4,4,3,94
654,0,0,0,2,0,48,290,5,4,5,0
655,1,0,1,1,1,46,544,4,4,5,0
656,1,1,1,1,1,40,666,2,4,2,0
657,0,0,0,2,0,39,299,4,3,4,0
658,0,1,1,2,1,22,748,3,3,3,0
659,1,0,1,0,1,35,391,5,3,5,0
660,1,0,0,2,0,29,612,4,5,4,0
661,1,0,1,0,0,33,1598,1,3,1,0
662,0,1,1,2,0,26,304,4,5,4,0
663,1,0,0,0,0,27,776,4,2,4,6
664,1,1,1,1,1,24,411,2,5,2,0
665,1,0,0,1,1,16,1325,5,5,4,243
666,0,0,1,1,1,47,427,4,4,3,0
667,1,0,0,2,0,45,531,2,2,4,0
668,1,0,1,1,1,39,1582,2,2,4,0
669,0,0,1,1,0,35,2392,2,2,3,0
670,1,0,1,2,0,23,399,4,1,4,0
671,0,0,1,1,0,35,589,2,2,3,44
672,0,0,1,1,1,50,993,4,4,5,0
673,1,0,1,2,0,40,192,2,4,2,7
674,0,0,1,1,0,45,483,4,4,2,128
675,1,0,1,1,1,60,1797,5,5,5,0
676,0,0,0,2,0,11,1310,5,4,5,24
677,0,1,1,1,1,38,762,4,5,4,0
678,1,1,1,1,0,26,2475,4,5,4,0
679,1,0,0,2,0,17,808,5,4,5,0
680,0,0,1,1,1,40,1723,5,5,3,2
681,1,0,1,2,1,60,123,5,5,4,0
682,1,0,1,1,1,43,2825,5,5,3,16
683,0,0,1,1,1,50,3610,5,5,4,0
684,0,0,1,2,0,46,337,2,4,2,0
685,0,0,1,1,0,29,1642,1,3,1,24
686,0,1,1,1,1,23,1041,2,5,2,15
687,0,0,0,2,0,17,991,5,3,5,0
688,0,1,1,1,1,65,473,1,4,1,11
689,0,1,1,2,0,47,608,1,3,1,83
690,0,0,1,2,1,34,455,4,1,4,0
691,0,0,0,2,0,64,862,4,5,4,25
692,0,0,1,1,1,42,3381,5,5,5,0
693,0,0,0,2,0,53,972,2,4,2,0
694,0,0,0,0,0,38,834,4,3,4,92
695,1,1,1,2,0,8,1107,5,4,5,18
696,0,0,1,1,1,31,3561,5,3,5,0
697,0,0,1,2,0,41,606,1,4,1,18
698,0,0,0,0,0,32,1069,2,4,2,49
699,1,0,1,1,1,56,1707,4,4,4,7
700,0,1,1,2,0,19,501,3,4,3,0
701,0,1,1,1,0,25,541,4,5,4,0
702,1,1,1,1,0,39,421,4,4,4,0
703,0,0,0,2,0,9,1390,3,4,2,270
704,1,0,1,0,0,39,266,2,3,2,49
705,1,0,1,1,1,21,1062,4,4,4,17
706,0,0,0,2,0,20,992,3,4,3,0
707,0,0,1,1,1,55,502,5,5,4,0
708,1,1,0,2,1,69,1334,4,4,4,4
709,1,0,1,1,1,25,854,5,2,5,9
710,0,0,1,1,0,69,173,3,1,1,0
711,1,0,0,2,0,67,1033,2,5,5,37
712,0,0,1,1,0,33,236,1,4,1,2
713,0,0,1,1,1,39,1685,3,3,4,0
714,1,0,0,2,0,17,647,2,3,2,6
715,1,0,1,1,1,39,2088,4,4,5,10
716,1,1,1,2,0,25,1576,1,4,1,0
717,0,0,1,1,1,32,3802,5,5,5,90
718,1,0,0,0,0,23,101,5,4,5,0
719,1,0,1,2,0,46,650,2,2,1,0
720,1,0,1,1,1,50,416,4,4,4,0
721,1,0,1,0,0,43,223,2,2,1,28
722,0,0,1,2,1,35,1005,4,4,4,0
723,0,0,0,2,0,62,834,2,3,2,110
724,1,1,1,2,0,47,247,4,2,4,0
725,1,1,1,2,0,13,986,1,4,1,2
726,1,0,0,2,0,68,1635,2,5,3,0
727,1,1,1,0,0,29,868,3,3,3,0
728,0,0,1,1,1,57,370,5,5,2,0
729,1,0,0,1,0,32,1237,4,3,4,8
730,0,0,1,0,0,55,110,3,4,3,0
731,1,0,1,1,1,31,749,5,4,5,11
732,0,0,0,2,0,7,1154,3,5,3,0
733,1,0,0,2,0,59,145,5,5,2,0
734,0,0,0,2,0,62,581,2,4,2,0
735,0,0,0,2,0,33,1197,4,4,4,0
736,1,0,1,1,1,30,2450,2,3,2,2
737,1,0,1,1,0,30,1966,3,3,3,0
738,0,0,1,2,1,41,493,3,4,3,0
739,0,0,1,1,0,60,3664,1,1,3,0
740,1,0,0,2,0,60,214,1,1,3,0
741,0,1,1,1,1,15,1039,5,4,5,4
742,1,1,1,2,0,36,140,2,3,2,2
743,0,0,1,1,1,50,1937,5,5,3,0
744,0,1,1,2,0,22,434,1,1,1,5
745,0,0,0,2,0,39,294,1,5,1,0
746,0,0,0,2,0,24,473,1,4,1,0
747,1,0,1,1,1,51,2818,4,4,5,6
748,0,0,1,1,1,49,74,5,5,5,0
749,1,0,1,1,1,56,3538,5,5,4,0
750,0,0,1,2,0,57,308,2,3,2,0
751,0,0,1,2,1,57,308,3,3,3,0
752,1,0,1,1,1,50,2583,5,4,4,6
753,1,0,1,1,0,53,1621,4,4,2,0
754,1,0,0,2,0,53,251,5,5,3,5
755,1,0,1,1,1,41,3247,4,4,3,0
756,0,0,1,0,1,42,685,4,1,4,0
757,0,0,0,0,0,62,148,4,4,4,31
758,1,0,1,1,0,50,860,2,2,4,0
759,1,0,1,1,1,54,1565,5,5,4,4
760,0,0,1,2,1,49,224,5,1,5,3
761,1,0,0,2,0,60,438,4,4,5,1
762,1,0,1,1,0,59,1379,3,3,1,0
763,1,1,1,2,1,24,303,3,2,3,0
764,0,0,0,0,0,60,67,5,4,5,25
765,0,1,1,2,0,23,862,4,3,4,1
766,0,0,0,0,0,37,223,4,5,4,0
767,0,0,1,1,1,49,569,4,4,4,0
768,0,0,0,2,0,62,2475,1,3,1,0
769,0,0,1,1,0,56,1835,2,2,1,0
770,1,1,1,2,0,25,1444,4,4,4,0
771,1,0,1,0,1,49,346,2,2,2,9
772,0,0,0,2,0,32,1546,3,5,3,20
773,0,0,1,2,1,25,846,4,3,4,10
774,0,0,1,2,0,55,459,3,2,3,50
775,1,0,1,1,1,50,2731,5,5,4,0
776,0,0,1,1,1,39,2040,5,5,3,0
777,1,0,1,1,1,42,1971,5,4,5,0
778,0,0,1,1,0,52,3807,3,1,3,0
779,1,0,1,1,0,57,2446,1,4,2,54
780,1,1,1,2,0,34,1142,1,3,4,4
781,0,1,1,1,1,22,395,5,4,5,8
782,1,0,1,1,1,42,160,5,5,4,0
783,1,0,0,2,0,61,588,5,2,1,0
784,1,0,1,1,1,40,937,2,2,3,0
785,1,0,1,1,0,55,3275,2,2,2,0
786,0,0,0,2,0,66,484,2,2,2,2
787,0,1,1,1,0,26,678,4,5,4,0
788,1,1,1,2,0,43,358,5,2,5,0
789,1,0,0,2,0,24,605,2,5,2,0
790,0,0,1,1,1,60,594,5,5,4,7
791,1,1,1,2,0,17,876,2,3,2,2
792,1,1,1,2,0,22,1249,4,3,2,144
793,1,0,0,2,0,27,992,4,4,4,0
794,1,0,1,1,0,43,3967,3,3,4,0
795,0,0,1,2,1,46,764,5,4,5,39
796,0,0,1,2,1,40,588,5,3,5,0
797,0,0,0,2,0,68,630,1,1,1,4
798,1,0,1,2,0,42,510,2,2,4,112
799,1,0,1,1,1,44,3954,5,5,5,0
800,0,0,0,2,0,44,528,1,5,1,20
801,0,0,1,1,1,29,1963,4,5,4,0
802,0,0,1,1,1,50,3548,5,5,3,0
803,1,1,1,2,0,37,308,5,3,5,0
804,0,1,1,1,0,33,731,3,4,3,0
805,1,0,1,0,1,58,229,4,4,4,63
806,1,0,0,2,0,26,908,2,5,2,0
807,0,0,1,1,1,49,2537,4,4,3,0
808,1,0,1,2,1,22,304,5,4,5,0
809,0,0,1,1,1,50,189,3,3,5,56
810,0,1,1,1,1,22,447,2,4,2,0
811,1,0,1,2,1,41,373,5,4,5,0
812,1,0,0,1,0,11,1020,2,4,2,2
813,1,0,1,2,1,59,1562,5,5,4,35
814,1,0,1,1,1,41,2139,4,4,4,19
815,1,0,0,2,0,56,409,4,4,5,36
816,1,0,1,1,1,31,2918,5,5,5,12
817,0,0,1,1,1,27,3657,5,4,5,31
818,1,1,1,1,0,56,179,4,4,4,0
819,1,0,1,1,0,38,2318,2,1,3,0
820,0,0,0,2,0,56,220,2,5,2,29
821,1,0,1,1,0,56,431,3,3,2,0
822,0,1,1,2,0,25,495,3,3,3,0
823,1,0,1,1,1,47,528,4,4,4,0
824,0,0,1,0,0,72,1204,2,3,2,55
825,0,0,1,1,1,43,1371,3,3,5,4
826,0,0,0,2,0,27,391,1,5,1,1
827,0,0,1,1,1,39,1724,4,4,4,0
828,1,0,0,2,0,11,2378,3,4,3,0
829,0,1,1,2,0,21,187,4,5,4,71
830,0,0,1,0,1,43,1190,5,3,5,118
831,1,0,1,1,1,47,3391,5,5,1,0
832,0,0,0,2,0,40,733,3,3,3,0
833,1,0,1,1,1,52,458,4,4,1,3
834,0,1,1,1,0,38,271,5,3,5,0
835,0,0,1,1,1,66,2243,4,4,4,0
836,1,0,1,1,1,44,1788,5,5,5,0
837,1,0,0,2,0,42,468,1,1,3,0
838,0,1,1,1,0,39,689,3,4,3,1
839,1,0,1,1,1,55,1849,3,3,5,0
840,1,0,0,0,0,8,794,5,4,5,11
841,1,0,1,1,1,50,3455,4,4,3,0
842,1,0,1,1,1,58,1958,5,5,5,13
843,1,0,1,1,1,41,502,5,5,5,0
844,1,0,0,2,0,18,447,3,3,3,0
845,0,0,0,2,0,30,163,5,2,5,0
846,1,0,0,2,0,19,601,1,4,1,46
847,0,1,1,1,0,25,403,4,4,4,20
848,0,0,0,2,0,58,631,1,3,1,0
849,0,0,1,1,1,23,1448,3,5,3,0
850,1,0,0,2,0,49,1013,4,4,4,31
851,1,0,0,2,0,18,581,2,4,2,56
852,1,0,0,2,0,26,403,2,4,2,53
853,1,0,1,2,1,50,421,4,4,1,27
854,1,0,1,1,1,32,3066,5,5,5,0
855,1,0,1,2,1,70,315,5,5,5,0
856,0,0,0,2,0,14,377,1,4,1,0
857,0,0,1,1,1,56,1886,5,5,5,0
858,1,0,1,1,0,70,1810,5,3,3,0
859,0,0,0,2,0,22,253,2,5,2,113
860,1,0,1,2,1,37,320,5,4,5,0
861,1,0,1,1,1,24,1013,3,2,3,25
862,1,0,0,2,0,33,2602,4,4,3,1
863,1,0,0,2,0,37,761,3,4,3,2
864,0,0,0,2,0,70,2173,4,4,4,30
865,0,1,1,2,0,36,292,1,4,1,5
866,0,0,0,2,0,32,612,4,5,4,67
867,1,0,0,2,0,8,594,3,3,3,37
868,0,0,1,2,0,26,1085,4,4,4,94
869,1,0,1,1,1,51,3993,4,4,4,8
870,0,0,1,0,0,47,449,1,3,1,0
871,1,0,0,2,0,36,226,2,4,2,0
872,0,0,1,1,0,25,1947,3,4,3,0
873,0,0,1,1,1,51,2248,5,5,5,1
874,1,0,0,2,0,49,1023,2,2,3,0
875,0,0,1,1,1,44,783,2,2,3,3
876,0,0,1,1,1,31,1076,4,5,4,13
877,0,0,1,1,1,27,3534,4,5,4,0
878,1,1,1,2,0,27,589,3,2,3,0
879,0,0,1,1,1,52,3885,5,5,4,0
880,0,0,1,2,0,55,667,1,3,1,25
881,1,0,0,2,0,64,277,1,1,1,8
882,1,0,0,2,0,8,354,3,4,3,0
883,1,0,1,1,0,37,145,3,3,1,0
884,0,0,0,2,0,44,547,1,1,1,28
885,0,0,0,2,0,41,1182,2,5,2,0
886,1,0,0,2,0,37,679,3,5,3,10
887,1,0,0,2,0,59,1471,3,3,3,0
888,1,0,0,2,0,43,372,4,4,4,0
889,1,1,1,1,1,25,1318,4,3,4,8
890,1,0,1,1,1,54,737,5,5,3,0
891,0,0,0,2,0,58,589,4,4,4,29
892,0,0,1,2,1,46,954,2,2,2,0
893,1,0,1,2,1,39,399,4,1,4,0
894,1,0,1,1,1,58,2475,4,4,5,0
895,0,0,1,2,0,10,868,3,3,2,315
896,1,0,1,1,0,16,3494,3,3,3,0
897,0,0,1,1,1,43,488,4,4,4,0
898,1,0,0,2,0,63,487,3,3,5,0
899,1,0,0,2,0,25,588,4,1,4,0
900,0,0,1,1,1,47,393,4,4,3,0
901,1,0,1,1,0,23,190,4,3,2,158
902,1,0,1,0,0,58,862,4,4,2,0
903,1,0,0,0,0,49,332,4,4,4,0
904,1,0,1,1,0,49,3465,1,1,4,0
905,1,0,0,2,0,16,337,3,2,3,2
906,0,1,1,2,0,40,639,4,1,4,0
907,0,0,1,2,1,58,950,5,4,5,0
908,0,0,0,2,0,27,689,3,4,3,0
909,1,1,1,1,0,29,589,4,3,4,6
910,0,0,1,1,1,43,125,5,5,5,0
911,0,0,1,1,1,58,2415,4,4,3,19
912,0,0,1,2,1,46,451,5,1,5,88
913,1,0,1,1,1,38,1947,5,5,5,0
914,1,0,0,2,0,15,2153,3,4,3,38
915,1,0,1,2,1,49,612,5,5,2,0
916,0,0,1,1,0,49,163,3,2,4,0
917,1,0,0,2,0,42,587,3,3,3,1
918,1,0,1,0,0,63,1947,1,1,1,0
919,1,0,0,2,0,33,546,5,3,5,80
920,1,0,1,2,0,55,1438,2,2,3,65
921,0,0,0,2,0,29,1192,3,4,3,0
922,1,0,0,2,0,25,594,4,2,4,0
923,0,0,1,2,1,45,170,4,3,4,0
924,0,0,0,2,1,70,679,1,2,1,0
925,1,1,1,1,1,25,978,4,5,4,0
926,1,0,0,2,0,67,143,2,2,2,64
927,0,0,1,1,1,45,2337,4,4,3,1
928,1,0,1,1,1,39,2358,2,2,4,1
929,0,0,1,1,0,41,602,2,2,3,0
930,1,0,1,1,1,56,189,5,5,4,111
931,0,0,0,2,0,11,301,1,3,1,2
932,0,0,1,1,0,19,528,4,4,4,0
933,1,1,1,2,1,22,214,5,5,5,2
934,1,1,1,2,0,27,163,2,1,2,0
935,1,0,0,2,1,29,1024,4,4,4,26
936,1,0,0,2,0,34,280,3,5,3,0
937,0,0,0,2,0,21,605,1,4,1,32
938,1,0,1,2,0,51,833,1,1,4,0
939,1,0,1,1,1,52,3895,4,4,3,24
940,0,1,1,1,0,34,304,2,4,2,74
941,0,0,1,1,0,40,429,3,3,2,25
942,1,0,1,0,0,33,874,2,3,2,0
943,0,0,1,1,1,26,3434,1,4,1,0
944,1,0,0,2,0,56,1972,3,3,2,0
945,1,0,0,2,0,28,1085,4,5,4,17
946,0,0,0,2,0,53,214,4,2,4,0
947,0,0,0,2,0,56,378,1,4,1,34
948,0,0,0,2,0,23,130,5,3,5,0
949,0,0,1,2,0,27,680,2,4,2,0
950,0,0,1,2,0,38,308,2,2,2,0
951,1,0,0,2,0,23,1749,1,3,1,8
952,0,0,0,2,0,41,337,3,4,3,66
953,0,0,1,1,1,31,2342,4,4,4,8
954,1,0,1,1,1,42,1346,5,5,3,2
955,1,0,0,2,0,52,316,4,4,2,112
956,1,0,1,2,1,16,1056,5,5,5,0
957,0,1,1,1,0,29,224,3,5,3,0
958,1,0,1,1,1,35,1834,5,5,5,10
959,0,0,0,2,0,29,488,2,4,2,0
960,0,1,1,2,0,21,534,3,4,3,26
961,0,0,1,1,0,38,1642,4,2,1,156
962,1,0,0,2,0,48,337,5,5,4,4
963,0,0,0,2,0,61,333,5,4,5,4
964,1,0,1,0,1,52,257,5,5,2,0
965,0,0,0,2,0,52,733,1,3,1,13
966,0,0,0,0,0,33,262,3,3,3,4
967,0,0,1,2,0,39,420,4,4,4,9
968,1,1,1,2,0,26,895,2,5,2,0
969,0,0,1,1,0,58,158,1,2,2,0
970,0,1,1,2,1,24,177,1,3,1,0
971,0,0,1,1,1,45,2176,5,5,4,0
972,1,0,0,2,0,28,1416,3,3,3,1
973,0,0,1,1,1,30,390,5,5,5,10
974,0,0,0,0,0,34,153,3,4,3,0
975,0,0,1,1,1,49,2538,3,3,5,0
976,1,0,1,1,1,58,2342,5,5,3,0
977,0,0,1,1,1,41,2285,5,5,1,0
978,1,0,1,1,1,58,3944,1,1,4,0
979,1,1,1,1,1,21,185,3,4,3,0
980,1,0,0,1,0,27,1426,1,3,1,12
981,1,0,1,2,1,49,302,5,5,4,30
982,0,0,0,1,0,13,861,2,4,2,0
983,1,0,1,1,1,27,347,4,4,4,43
984,0,0,1,1,1,28,1680,5,5,5,0
985,0,0,0,1,0,17,160,1,4,1,0
986,1,1,1,2,0,54,1209,4,3,4,0
987,0,0,1,0,0,59,590,3,2,3,0
988,1,1,1,0,0,24,391,3,5,3,0
989,0,0,1,1,1,27,2072,4,4,4,6
990,1,0,1,0,1,29,737,4,1,4,0
991,0,0,1,1,1,40,258,4,4,3,62
992,1,0,0,2,0,26,1073,3,4,3,16
993,0,0,1,1,1,60,1587,4,4,4,0
994,1,0,1,1,1,26,4243,3,4,4,26
995,0,0,1,1,1,28,1091,4,2,4,0
996,0,0,0,2,0,53,2075,5,4,5,45
997,0,0,0,2,0,48,284,5,2,5,0
998,1,0,1,0,1,46,448,1,1,5,0
999,1,0,1,1,1,50,1744,5,5,4,0
1000,0,1,1,1,0,27,1089,1,4,1,0
1001,1,0,0,2,0,55,419,1,2,4,0
1002,0,0,1,1,1,28,1942,5,5,5,0
1003,1,1,0,2,0,56,589,3,1,3,7
1004,1,0,1,1,1,51,2246,3,3,5,41
1005,1,0,1,1,1,42,1086,4,4,4,0
1006,0,1,1,2,0,21,594,3,4,3,0
1007,1,1,1,0,0,62,316,4,4,4,0
1008,1,0,1,2,1,42,899,3,3,5,0
1009,0,0,0,2,0,8,2106,3,4,3,7
1010,1,0,0,2,0,35,954,2,4,2,23
1011,1,0,1,1,1,37,258,4,4,1,0
1012,0,0,0,1,0,69,337,1,1,3,14
1013,0,1,1,2,0,34,936,1,4,1,0
1014,0,0,0,1,0,7,2521,4,3,1,0
1015,1,0,0,2,0,20,255,5,5,5,0
1016,1,0,1,1,1,30,630,2,5,2,0
1017,1,0,1,2,0,57,837,2,2,3,7
1018,1,1,1,2,0,12,1269,4,4,4,18
1019,0,0,1,1,1,57,229,4,4,2,0
1020,0,0,1,2,1,22,323,4,1,4,28
1021,0,0,1,1,1,29,588,5,4,5,0
1022,0,0,1,1,1,43,980,5,5,3,4
1023,0,1,1,1,1,24,1138,5,4,5,0
1024,1,0,1,2,1,52,594,4,4,5,2
1025,1,0,1,1,1,52,1927,4,4,4,3
1026,0,0,1,2,0,60,224,3,3,3,0
1027,0,0,1,1,1,45,1968,3,3,3,0
1028,0,0,1,2,1,41,317,5,3,5,0
1029,0,0,0,2,0,23,1460,1,4,1,0
1030,1,1,1,2,1,23,196,5,4,3,154
1031,1,0,0,2,0,42,135,2,2,3,0
1032,0,0,0,2,0,35,395,4,5,4,23
1033,0,0,0,0,0,37,819,4,3,4,6
1034,1,0,1,1,1,25,2582,4,1,4,0
1035,0,0,1,1,0,57,651,1,1,2,0
1036,0,0,0,2,0,51,302,5,4,5,37
1037,1,0,0,2,0,16,447,3,5,3,19
1038,0,0,0,0,0,46,289,3,4,3,0
1039,1,0,0,1,0,9,253,3,3,3,0
1040,1,1,1,2,0,34,833,2,3,2,46
1041,1,1,1,2,0,37,399,2,3,2,0
1042,1,0,0,2,0,54,315,2,2,3,0
1043,1,0,0,0,0,49,427,3,3,3,0
1044,0,1,1,1,0,39,689,1,5,1,4
1045,1,0,0,0,0,70,413,1,3,3,20
1046,1,0,1,1,1,41,2097,4,4,4,55
1047,1,0,1,2,1,17,594,5,1,5,0
1048,0,1,1,2,0,21,101,1,4,1,0
1049,1,0,1,1,0,53,302,2,2,2,2
1050,1,0,1,1,1,39,1930,4,4,3,0
1051,0,0,1,1,0,55,2153,2,2,3,44
1052,1,0,1,2,1,80,1064,4,4,5,0
1053,1,0,1,1,1,46,1235,3,3,4,0
1054,1,0,0,2,0,18,236,2,4,2,14
1055,0,1,1,2,0,25,569,3,3,3,0
1056,1,0,1,1,0,34,3169,2,2,4,1
1057,1,0,0,1,0,15,1189,3,5,3,7
1058,1,0,0,2,0,69,419,4,4,4,150
1059,1,0,1,1,1,47,414,4,4,4,3
1060,0,0,0,2,0,69,700,5,2,5,0
1061,0,0,1,1,1,57,3902,5,5,3,55
1062,0,0,1,1,1,59,2511,4,4,4,0
1063,0,1,1,2,0,18,163,5,2,5,0
1064,1,0,1,2,0,52,266,2,2,3,0
1065,0,0,1,1,0,23,694,1,4,1,1
1066,0,0,1,1,1,47,2770,4,4,5,0
1067,1,0,1,1,1,18,354,5,4,5,15
1068,1,0,1,1,1,33,3972,5,4,3,0
1069,0,0,1,1,1,47,3227,4,4,5,55
1070,1,0,1,2,0,19,327,3,3,3,35
1071,0,0,1,1,1,39,3467,4,4,5,0
1072,0,0,1,1,1,45,919,4,4,4,0
1073,0,0,0,2,0,19,192,1,4,1,0
1074,0,0,0,2,0,10,980,4,4,4,0
1075,1,1,1,2,0,33,349,4,4,4,19
1076,1,0,0,2,0,51,261,2,4,4,228
1077,0,0,0,2,0,25,200,2,3,2,0
1078,1,0,1,0,0,50,1068,3,3,2,0
1079,1,0,1,1,1,28,2032,5,5,5,0
1080,0,0,0,2,0,19,102,1,3,1,0
1081,1,1,1,1,0,35,723,1,4,1,0
1082,0,0,0,2,1,14,1127,5,5,5,0
1083,1,1,1,1,1,25,393,4,4,4,1
1084,1,0,0,2,0,59,280,2,2,5,0
1085,0,0,0,2,0,50,1481,3,2,3,2
1086,0,0,0,0,0,58,369,3,3,3,8
1087,0,0,1,2,1,58,828,4,3,4,101
1088,0,1,1,1,0,19,236,2,4,2,0
1089,1,0,1,1,1,33,372,5,5,5,55
1090,1,0,1,1,1,43,1444,4,4,3,0
1091,1,0,0,0,0,46,1620,4,4,5,0
1092,1,0,1,1,1,15,3746,4,3,4,0
1093,1,0,1,1,1,48,2922,4,4,3,0
1094,0,0,0,2,1,8,1258,3,3,3,0
1095,1,1,1,2,0,20,473,3,3,3,0
1096,1,0,0,2,0,17,473,4,5,4,0
1097,0,0,1,1,1,11,2945,4,4,4,0
1098,1,0,1,1,1,49,1999,5,5,5,23
1099,1,0,1,1,1,45,2133,5,5,3,0
1100,0,1,1,1,0,33,588,3,4,3,40
1101,0,0,1,1,1,50,3839,4,4,4,36
1102,0,0,0,2,0,22,933,3,5,3,0
1103,0,0,1,2,1,57,177,5,5,5,0
1104,1,0,1,1,0,46,306,4,4,4,0
1105,1,0,0,1,0,13,304,1,4,1,0
1106,1,1,1,1,0,80,206,1,1,2,8
1107,0,0,1,1,1,59,361,5,5,5,0
1108,1,0,0,2,0,20,1620,2,4,2,0
1109,1,0,0,2,0,30,175,3,3,3,0
1110,1,0,1,1,1,34,1979,3,3,3,72
1111,1,0,0,2,0,14,391,3,4,3,0
1112,0,0,1,1,1,39,998,4,4,5,137
1113,0,1,1,1,1,26,196,2,4,2,27
1114,1,0,1,1,0,41,3857,2,2,4,0
1115,1,1,1,2,0,33,109,5,3,5,0
1116,1,0,1,1,0,36,300,3,3,1,0
1117,0,1,1,1,0,28,2342,3,5,3,0
1118,1,0,1,1,1,58,696,4,4,5,126
1119,1,0,1,1,1,23,721,3,4,3,45
1120,1,0,1,1,0,36,3979,2,2,2,6
1121,0,0,1,1,1,44,299,4,4,5,7
1122,1,1,1,1,0,42,460,5,5,5,0
1123,1,1,1,2,1,18,1351,4,5,4,0
1125,1,0,0,2,1,69,1068,3,3,3,7
1126,1,0,0,2,0,47,1956,3,3,3,0
1127,0,0,1,1,0,40,3523,4,4,4,0
1128,0,0,1,1,1,35,158,5,3,4,13
1129,1,0,1,1,0,35,134,3,2,3,161
1130,0,1,1,1,1,26,594,2,4,2,0
1131,0,0,1,1,1,24,1893,5,4,5,0
1132,0,0,1,1,1,51,2131,5,5,3,0
